Site,Year,Month,Day,Hour,value,Duration
Beijing,2011,1,30,5,8,Valid
Beijing,2011,1,30,6,9,Valid
Beijing,2011,1,30,7,17,Valid
Beijing,2011,1,30,8,19,Valid
Beijing,2011,1,30,9,21,Valid
Beijing,2011,1,30,10,24,Valid
Beijing,2011,1,30,11,16,Valid
Beijing,2011,1,30,12,14,Valid
Beijing,2011,1,30,13,16,Valid
Beijing,2011,1,30,14,16,Valid
Beijing,2011,1,30,15,11,Valid
Beijing,2011,1,30,16,13,Valid
Beijing,2011,1,30,17,16,Valid
Beijing,2011,1,30,18,37,Valid
Beijing,2011,1,30,19,46,Valid
Beijing,2011,1,30,20,45,Valid
Beijing,2011,1,30,21,49,Valid
Beijing,2011,1,30,22,45,Valid
Beijing,2011,1,30,23,21,Valid
Beijing,2011,1,31,0,15,Valid
Beijing,2011,1,31,1,12,Valid
Beijing,2011,1,31,2,12,Valid
Beijing,2011,1,31,3,15,Valid
Beijing,2011,1,31,4,13,Valid
Beijing,2011,1,31,5,10,Valid
Beijing,2011,1,31,6,25,Valid
Beijing,2011,1,31,7,43,Valid
Beijing,2011,1,31,8,23,Valid
Beijing,2011,1,31,9,27,Valid
Beijing,2011,1,31,10,19,Valid
Beijing,2011,1,31,11,23,Valid
Beijing,2011,1,31,12,23,Valid
Beijing,2011,1,31,13,17,Valid
Beijing,2011,1,31,14,21,Valid
Beijing,2011,1,31,15,18,Valid
Beijing,2011,1,31,16,28,Valid
Beijing,2011,1,31,17,24,Valid
Beijing,2011,1,31,18,46,Valid
Beijing,2011,1,31,19,61,Valid
Beijing,2011,1,31,20,69,Valid
Beijing,2011,1,31,21,68,Valid
Beijing,2011,1,31,22,55,Valid
Beijing,2011,1,31,23,33,Valid
Beijing,2011,2,1,0,43,Valid
Beijing,2011,2,1,1,28,Valid
Beijing,2011,2,1,2,34,Valid
Beijing,2011,2,1,3,29,Valid
Beijing,2011,2,1,4,37,Valid
Beijing,2011,2,1,5,34,Valid
Beijing,2011,2,1,6,27,Valid
Beijing,2011,2,1,7,44,Valid
Beijing,2011,2,1,8,37,Valid
Beijing,2011,2,1,9,46,Valid
Beijing,2011,2,1,10,43,Valid
Beijing,2011,2,1,11,29,Valid
Beijing,2011,2,1,12,20,Valid
Beijing,2011,2,1,13,27,Valid
Beijing,2011,2,1,14,23,Valid
Beijing,2011,2,1,15,28,Valid
Beijing,2011,2,1,16,22,Valid
Beijing,2011,2,1,17,29,Valid
Beijing,2011,2,1,18,30,Valid
Beijing,2011,2,1,19,42,Valid
Beijing,2011,2,1,20,49,Valid
Beijing,2011,2,1,21,49,Valid
Beijing,2011,2,1,22,59,Valid
Beijing,2011,2,1,23,84,Valid
Beijing,2011,2,2,0,73,Valid
Beijing,2011,2,2,1,70,Valid
Beijing,2011,2,2,2,95,Valid
Beijing,2011,2,2,3,71,Valid
Beijing,2011,2,2,4,47,Valid
Beijing,2011,2,2,5,42,Valid
Beijing,2011,2,2,6,56,Valid
Beijing,2011,2,2,7,48,Valid
Beijing,2011,2,2,8,42,Valid
Beijing,2011,2,2,9,45,Valid
Beijing,2011,2,2,10,60,Valid
Beijing,2011,2,2,11,65,Valid
Beijing,2011,2,2,12,55,Valid
Beijing,2011,2,2,13,38,Valid
Beijing,2011,2,2,14,33,Valid
Beijing,2011,2,2,15,34,Valid
Beijing,2011,2,2,16,19,Valid
Beijing,2011,2,2,17,18,Valid
Beijing,2011,2,2,18,29,Valid
Beijing,2011,2,2,19,44,Valid
Beijing,2011,2,2,20,89,Valid
Beijing,2011,2,2,21,61,Valid
Beijing,2011,2,2,22,61,Valid
Beijing,2011,2,2,23,75,Valid
Beijing,2011,2,3,0,348,Valid
Beijing,2011,2,3,1,79,Valid
Beijing,2011,2,3,2,40,Valid
Beijing,2011,2,3,3,25,Valid
Beijing,2011,2,3,4,29,Valid
Beijing,2011,2,3,5,23,Valid
Beijing,2011,2,3,6,24,Valid
Beijing,2011,2,3,7,39,Valid
Beijing,2011,2,3,8,46,Valid
Beijing,2011,2,3,9,47,Valid
Beijing,2011,2,3,10,30,Valid
Beijing,2011,2,3,11,36,Valid
Beijing,2011,2,3,12,28,Valid
Beijing,2011,2,3,13,44,Valid
Beijing,2011,2,3,14,47,Valid
Beijing,2011,2,3,15,78,Valid
Beijing,2011,2,3,16,100,Valid
Beijing,2011,2,3,17,146,Valid
Beijing,2011,2,3,18,143,Valid
Beijing,2011,2,3,19,167,Valid
Beijing,2011,2,3,20,250,Valid
Beijing,2011,2,3,21,288,Valid
Beijing,2011,2,3,22,289,Valid
Beijing,2011,2,3,23,299,Valid
Beijing,2011,2,4,0,378,Valid
Beijing,2011,2,4,1,270,Valid
Beijing,2011,2,4,2,263,Valid
Beijing,2011,2,4,3,234,Valid
Beijing,2011,2,4,4,171,Valid
Beijing,2011,2,4,5,100,Valid
Beijing,2011,2,4,6,83,Valid
Beijing,2011,2,4,7,77,Valid
Beijing,2011,2,4,8,86,Valid
Beijing,2011,2,4,9,102,Valid
Beijing,2011,2,4,10,77,Valid
Beijing,2011,2,4,11,40,Valid
Beijing,2011,2,4,12,37,Valid
Beijing,2011,2,4,13,33,Valid
Beijing,2011,2,4,14,32,Valid
Beijing,2011,2,4,15,32,Valid
Beijing,2011,2,4,16,21,Valid
Beijing,2011,2,4,17,196,Valid
Beijing,2011,2,4,18,161,Valid
Beijing,2011,2,4,19,143,Valid
Beijing,2011,2,4,20,149,Valid
Beijing,2011,2,4,21,99,Valid
Beijing,2011,2,4,22,64,Valid
Beijing,2011,2,4,23,43,Valid
Beijing,2011,2,5,0,53,Valid
Beijing,2011,2,5,1,46,Valid
Beijing,2011,2,5,2,55,Valid
Beijing,2011,2,5,3,63,Valid
Beijing,2011,2,5,4,74,Valid
Beijing,2011,2,5,5,82,Valid
Beijing,2011,2,5,6,87,Valid
Beijing,2011,2,5,7,90,Valid
Beijing,2011,2,5,8,92,Valid
Beijing,2011,2,5,9,97,Valid
Beijing,2011,2,5,10,100,Valid
Beijing,2011,2,5,11,105,Valid
Beijing,2011,2,5,12,109,Valid
Beijing,2011,2,5,13,130,Valid
Beijing,2011,2,5,14,145,Valid
Beijing,2011,2,5,15,147,Valid
Beijing,2011,2,5,16,165,Valid
Beijing,2011,2,5,17,178,Valid
Beijing,2011,2,5,18,169,Valid
Beijing,2011,2,5,19,155,Valid
Beijing,2011,2,5,20,158,Valid
Beijing,2011,2,5,21,174,Valid
Beijing,2011,2,5,22,201,Valid
Beijing,2011,2,5,23,220,Valid
Beijing,2011,2,6,0,186,Valid
Beijing,2011,2,6,1,144,Valid
Beijing,2011,2,6,2,89,Valid
Beijing,2011,2,6,3,17,Valid
Beijing,2011,2,6,4,19,Valid
Beijing,2011,2,6,5,22,Valid
Beijing,2011,2,6,6,34,Valid
Beijing,2011,2,6,7,31,Valid
Beijing,2011,2,6,8,54,Valid
Beijing,2011,2,6,9,34,Valid
Beijing,2011,2,6,10,29,Valid
Beijing,2011,2,6,11,25,Valid
Beijing,2011,2,6,12,27,Valid
Beijing,2011,2,6,13,21,Valid
Beijing,2011,2,6,14,25,Valid
Beijing,2011,2,6,15,29,Valid
Beijing,2011,2,6,16,21,Valid
Beijing,2011,2,6,17,22,Valid
Beijing,2011,2,6,18,20,Valid
Beijing,2011,2,6,19,35,Valid
Beijing,2011,2,6,20,41,Valid
Beijing,2011,2,6,21,69,Valid
Beijing,2011,2,6,22,83,Valid
Beijing,2011,2,6,23,93,Valid
Beijing,2011,2,7,0,106,Valid
Beijing,2011,2,7,1,110,Valid
Beijing,2011,2,7,2,110,Valid
Beijing,2011,2,7,3,122,Valid
Beijing,2011,2,7,4,130,Valid
Beijing,2011,2,7,5,126,Valid
Beijing,2011,2,7,6,117,Valid
Beijing,2011,2,7,7,118,Valid
Beijing,2011,2,7,8,110,Valid
Beijing,2011,2,7,9,113,Valid
Beijing,2011,2,7,10,131,Valid
Beijing,2011,2,7,11,151,Valid
Beijing,2011,2,7,12,129,Valid
Beijing,2011,2,7,13,117,Valid
Beijing,2011,2,7,14,138,Valid
Beijing,2011,2,7,15,146,Valid
Beijing,2011,2,7,16,108,Valid
Beijing,2011,2,7,17,77,Valid
Beijing,2011,2,7,18,101,Valid
Beijing,2011,2,7,19,200,Valid
Beijing,2011,2,7,20,288,Valid
Beijing,2011,2,7,21,295,Valid
Beijing,2011,2,7,22,263,Valid
Beijing,2011,2,7,23,208,Valid
Beijing,2011,2,8,0,176,Valid
Beijing,2011,2,8,1,121,Valid
Beijing,2011,2,8,2,133,Valid
Beijing,2011,2,8,3,128,Valid
Beijing,2011,2,8,4,162,Valid
Beijing,2011,2,8,5,168,Valid
Beijing,2011,2,8,6,148,Valid
Beijing,2011,2,8,7,119,Valid
Beijing,2011,2,8,8,118,Valid
Beijing,2011,2,8,9,109,Valid
Beijing,2011,2,8,10,80,Valid
Beijing,2011,2,8,11,52,Valid
Beijing,2011,2,8,12,43,Valid
Beijing,2011,2,8,13,37,Valid
Beijing,2011,2,8,14,26,Valid
Beijing,2011,2,8,15,27,Valid
Beijing,2011,2,8,16,27,Valid
Beijing,2011,2,8,17,17,Valid
Beijing,2011,2,8,18,37,Valid
Beijing,2011,2,8,19,47,Valid
Beijing,2011,2,8,20,100,Valid
Beijing,2011,2,8,21,148,Valid
Beijing,2011,2,8,22,132,Valid
Beijing,2011,2,8,23,84,Valid
Beijing,2011,2,9,0,78,Valid
Beijing,2011,2,9,1,132,Valid
Beijing,2011,2,9,2,163,Valid
Beijing,2011,2,9,3,171,Valid
Beijing,2011,2,9,4,176,Valid
Beijing,2011,2,9,5,199,Valid
Beijing,2011,2,9,6,209,Valid
Beijing,2011,2,9,7,208,Valid
Beijing,2011,2,9,8,211,Valid
Beijing,2011,2,9,9,199,Valid
Beijing,2011,2,9,10,212,Valid
Beijing,2011,2,9,11,225,Valid
Beijing,2011,2,9,12,151,Valid
Beijing,2011,2,9,13,96,Valid
Beijing,2011,2,9,14,68,Valid
Beijing,2011,2,9,15,68,Valid
Beijing,2011,2,9,16,79,Valid
Beijing,2011,2,9,17,80,Valid
Beijing,2011,2,9,18,82,Valid
Beijing,2011,2,9,19,43,Valid
Beijing,2011,2,9,20,38,Valid
Beijing,2011,2,9,21,38,Valid
Beijing,2011,2,9,22,35,Valid
Beijing,2011,2,9,23,31,Valid
Beijing,2011,2,10,0,30,Valid
Beijing,2011,2,10,1,28,Valid
Beijing,2011,2,10,2,30,Valid
Beijing,2011,2,10,3,44,Valid
Beijing,2011,2,10,4,55,Valid
Beijing,2011,2,10,5,34,Valid
Beijing,2011,2,10,6,41,Valid
Beijing,2011,2,10,7,52,Valid
Beijing,2011,2,10,8,66,Valid
Beijing,2011,2,10,9,70,Valid
Beijing,2011,2,10,10,74,Valid
Beijing,2011,2,10,11,81,Valid
Beijing,2011,2,10,12,68,Valid
Beijing,2011,2,10,13,62,Valid
Beijing,2011,2,10,14,76,Valid
Beijing,2011,2,10,15,78,Valid
Beijing,2011,2,10,16,79,Valid
Beijing,2011,2,10,17,83,Valid
Beijing,2011,2,10,18,90,Valid
Beijing,2011,2,10,19,95,Valid
Beijing,2011,2,10,20,98,Valid
Beijing,2011,2,10,21,98,Valid
Beijing,2011,2,10,22,97,Valid
Beijing,2011,2,10,23,107,Valid
Beijing,2011,2,11,0,100,Valid
Beijing,2011,2,11,1,105,Valid
Beijing,2011,2,11,2,103,Valid
Beijing,2011,2,11,3,96,Valid
Beijing,2011,2,11,4,104,Valid
Beijing,2011,2,11,5,102,Valid
Beijing,2011,2,11,6,111,Valid
Beijing,2011,2,11,7,82,Valid
Beijing,2011,2,11,8,239,Valid
Beijing,2011,2,11,9,132,Valid
Beijing,2011,2,11,10,66,Valid
Beijing,2011,2,11,11,41,Valid
Beijing,2011,2,11,12,13,Valid
Beijing,2011,2,11,13,10,Valid
Beijing,2011,2,11,14,8,Valid
Beijing,2011,2,11,15,12,Valid
Beijing,2011,2,11,16,12,Valid
Beijing,2011,2,11,17,7,Valid
Beijing,2011,2,11,18,7,Valid
Beijing,2011,2,11,19,10,Valid
Beijing,2011,2,11,20,8,Valid
Beijing,2011,2,11,21,9,Valid
Beijing,2011,2,11,22,9,Valid
Beijing,2011,2,11,23,7,Valid
Beijing,2011,2,12,0,12,Valid
Beijing,2011,2,12,1,11,Valid
Beijing,2011,2,12,2,17,Valid
Beijing,2011,2,12,3,12,Valid
Beijing,2011,2,12,4,10,Valid
Beijing,2011,2,12,5,10,Valid
Beijing,2011,2,12,6,12,Valid
Beijing,2011,2,12,7,16,Valid
Beijing,2011,2,12,8,21,Valid
Beijing,2011,2,12,9,21,Valid
Beijing,2011,2,12,10,22,Valid
Beijing,2011,2,12,11,23,Valid
Beijing,2011,2,12,12,27,Valid
Beijing,2011,2,12,13,34,Valid
Beijing,2011,2,12,14,49,Valid
Beijing,2011,2,12,15,41,Valid
Beijing,2011,2,12,16,48,Valid
Beijing,2011,2,12,17,43,Valid
Beijing,2011,2,12,18,41,Valid
Beijing,2011,2,12,19,39,Valid
Beijing,2011,2,12,20,41,Valid
Beijing,2011,2,12,21,47,Valid
Beijing,2011,2,12,22,58,Valid
Beijing,2011,2,12,23,50,Valid
Beijing,2011,2,13,0,52,Valid
Beijing,2011,2,13,1,59,Valid
Beijing,2011,2,13,2,58,Valid
Beijing,2011,2,13,3,65,Valid
Beijing,2011,2,13,4,68,Valid
Beijing,2011,2,13,5,61,Valid
Beijing,2011,2,13,6,69,Valid
Beijing,2011,2,13,7,72,Valid
Beijing,2011,2,13,8,69,Valid
Beijing,2011,2,13,9,82,Valid
Beijing,2011,2,13,10,85,Valid
Beijing,2011,2,13,11,87,Valid
Beijing,2011,2,13,12,79,Valid
Beijing,2011,2,13,13,86,Valid
Beijing,2011,2,13,14,86,Valid
Beijing,2011,2,13,15,82,Valid
Beijing,2011,2,13,16,92,Valid
Beijing,2011,2,13,17,104,Valid
Beijing,2011,2,13,18,108,Valid
Beijing,2011,2,13,19,113,Valid
Beijing,2011,2,13,20,115,Valid
Beijing,2011,2,13,21,12,Valid
Beijing,2011,2,13,22,13,Valid
Beijing,2011,2,13,23,11,Valid
Beijing,2011,2,14,0,6,Valid
Beijing,2011,2,14,1,8,Valid
Beijing,2011,2,14,2,8,Valid
Beijing,2011,2,14,3,7,Valid
Beijing,2011,2,14,4,10,Valid
Beijing,2011,2,14,5,11,Valid
Beijing,2011,2,14,6,22,Valid
Beijing,2011,2,14,7,33,Valid
Beijing,2011,2,14,8,29,Valid
Beijing,2011,2,14,9,37,Valid
Beijing,2011,2,14,10,30,Valid
Beijing,2011,2,14,11,26,Valid
Beijing,2011,2,14,12,22,Valid
Beijing,2011,2,14,13,28,Valid
Beijing,2011,2,14,14,46,Valid
Beijing,2011,2,14,15,53,Valid
Beijing,2011,2,14,16,56,Valid
Beijing,2011,2,14,17,39,Valid
Beijing,2011,2,14,18,40,Valid
Beijing,2011,2,14,19,46,Valid
Beijing,2011,2,14,20,61,Valid
Beijing,2011,2,14,21,77,Valid
Beijing,2011,2,14,22,89,Valid
Beijing,2011,2,14,23,102,Valid
Beijing,2011,2,15,0,125,Valid
Beijing,2011,2,15,1,154,Valid
Beijing,2011,2,15,2,153,Valid
Beijing,2011,2,15,3,122,Valid
Beijing,2011,2,15,4,113,Valid
Beijing,2011,2,15,5,138,Valid
Beijing,2011,2,15,6,125,Valid
Beijing,2011,2,15,7,117,Valid
Beijing,2011,2,15,8,152,Valid
Beijing,2011,2,15,9,181,Valid
Beijing,2011,2,15,10,214,Valid
Beijing,2011,2,15,11,233,Valid
Beijing,2011,2,15,12,252,Valid
Beijing,2011,2,15,13,274,Valid
Beijing,2011,2,15,14,248,Valid
Beijing,2011,2,15,15,216,Valid
Beijing,2011,2,15,16,209,Valid
Beijing,2011,2,15,17,213,Valid
Beijing,2011,2,15,18,254,Valid
Beijing,2011,2,15,19,301,Valid
Beijing,2011,2,15,20,298,Valid
Beijing,2011,2,15,21,331,Valid
Beijing,2011,2,15,22,328,Valid
Beijing,2011,2,15,23,335,Valid
Beijing,2011,2,16,0,312,Valid
Beijing,2011,2,16,1,299,Valid
Beijing,2011,2,16,2,294,Valid
Beijing,2011,2,16,3,277,Valid
Beijing,2011,2,16,4,281,Valid
Beijing,2011,2,16,5,267,Valid
Beijing,2011,2,16,6,269,Valid
Beijing,2011,2,16,7,258,Valid
Beijing,2011,2,16,8,263,Valid
Beijing,2011,2,16,9,285,Valid
Beijing,2011,2,16,10,282,Valid
Beijing,2011,2,16,11,281,Valid
Beijing,2011,2,16,12,292,Valid
Beijing,2011,2,16,13,289,Valid
Beijing,2011,2,16,14,272,Valid
Beijing,2011,2,16,15,234,Valid
Beijing,2011,2,16,16,214,Valid
Beijing,2011,2,16,17,192,Valid
Beijing,2011,2,16,18,211,Valid
Beijing,2011,2,16,19,240,Valid
Beijing,2011,2,16,20,249,Valid
Beijing,2011,2,16,21,278,Valid
Beijing,2011,2,16,22,279,Valid
Beijing,2011,2,16,23,294,Valid
Beijing,2011,2,17,0,327,Valid
Beijing,2011,2,17,1,328,Valid
Beijing,2011,2,17,2,316,Valid
Beijing,2011,2,17,3,315,Valid
Beijing,2011,2,17,4,273,Valid
Beijing,2011,2,17,5,254,Valid
Beijing,2011,2,17,6,226,Valid
Beijing,2011,2,17,7,237,Valid
Beijing,2011,2,17,8,224,Valid
Beijing,2011,2,17,9,234,Valid
Beijing,2011,2,17,10,195,Valid
Beijing,2011,2,17,11,104,Valid
Beijing,2011,2,17,12,75,Valid
Beijing,2011,2,17,13,53,Valid
Beijing,2011,2,17,14,50,Valid
Beijing,2011,2,17,15,49,Valid
Beijing,2011,2,17,16,42,Valid
Beijing,2011,2,17,17,53,Valid
Beijing,2011,2,17,18,80,Valid
Beijing,2011,2,17,19,188,Valid
Beijing,2011,2,17,20,288,Valid
Beijing,2011,2,17,21,404,Valid
Beijing,2011,2,17,22,422,Valid
Beijing,2011,2,17,23,411,Valid
Beijing,2011,2,18,0,345,Valid
Beijing,2011,2,18,1,353,Valid
Beijing,2011,2,18,2,399,Valid
Beijing,2011,2,18,3,384,Valid
Beijing,2011,2,18,4,282,Valid
Beijing,2011,2,18,5,88,Valid
Beijing,2011,2,18,6,41,Valid
Beijing,2011,2,18,7,51,Valid
Beijing,2011,2,18,8,46,Valid
Beijing,2011,2,18,9,48,Valid
Beijing,2011,2,18,10,51,Valid
Beijing,2011,2,18,11,50,Valid
Beijing,2011,2,18,12,50,Valid
Beijing,2011,2,18,13,101,Valid
Beijing,2011,2,18,14,127,Valid
Beijing,2011,2,18,15,140,Valid
Beijing,2011,2,18,16,206,Valid
Beijing,2011,2,18,17,226,Valid
Beijing,2011,2,18,18,203,Valid
Beijing,2011,2,18,19,240,Valid
Beijing,2011,2,18,20,258,Valid
Beijing,2011,2,18,21,262,Valid
Beijing,2011,2,18,22,260,Valid
Beijing,2011,2,18,23,264,Valid
Beijing,2011,2,19,0,274,Valid
Beijing,2011,2,19,1,253,Valid
Beijing,2011,2,19,2,283,Valid
Beijing,2011,2,19,3,259,Valid
Beijing,2011,2,19,4,140,Valid
Beijing,2011,2,19,5,120,Valid
Beijing,2011,2,19,6,154,Valid
Beijing,2011,2,19,7,166,Valid
Beijing,2011,2,19,8,144,Valid
Beijing,2011,2,19,9,138,Valid
Beijing,2011,2,19,10,131,Valid
Beijing,2011,2,19,11,113,Valid
Beijing,2011,2,19,12,92,Valid
Beijing,2011,2,19,13,127,Valid
Beijing,2011,2,19,14,127,Valid
Beijing,2011,2,19,15,131,Valid
Beijing,2011,2,19,16,153,Valid
Beijing,2011,2,19,17,174,Valid
Beijing,2011,2,19,18,221,Valid
Beijing,2011,2,19,19,264,Valid
Beijing,2011,2,19,20,273,Valid
Beijing,2011,2,19,21,273,Valid
Beijing,2011,2,19,22,268,Valid
Beijing,2011,2,19,23,288,Valid
Beijing,2011,2,20,0,297,Valid
Beijing,2011,2,20,1,300,Valid
Beijing,2011,2,20,2,355,Valid
Beijing,2011,2,20,3,342,Valid
Beijing,2011,2,20,4,202,Valid
Beijing,2011,2,20,5,130,Valid
Beijing,2011,2,20,6,108,Valid
Beijing,2011,2,20,7,113,Valid
Beijing,2011,2,20,8,126,Valid
Beijing,2011,2,20,9,156,Valid
Beijing,2011,2,20,10,282,Valid
Beijing,2011,2,20,11,379,Valid
Beijing,2011,2,20,12,437,Valid
Beijing,2011,2,20,13,477,Valid
Beijing,2011,2,20,14,510,Valid
Beijing,2011,2,20,15,526,Valid
Beijing,2011,2,20,16,492,Valid
Beijing,2011,2,20,17,472,Valid
Beijing,2011,2,20,18,474,Valid
Beijing,2011,2,20,19,482,Valid
Beijing,2011,2,20,20,482,Valid
Beijing,2011,2,20,21,477,Valid
Beijing,2011,2,20,22,480,Valid
Beijing,2011,2,20,23,527,Valid
Beijing,2011,2,21,0,486,Valid
Beijing,2011,2,21,1,493,Valid
Beijing,2011,2,21,2,515,Valid
Beijing,2011,2,21,3,595,Valid
Beijing,2011,2,21,4,563,Valid
Beijing,2011,2,21,5,563,Valid
Beijing,2011,2,21,6,528,Valid
Beijing,2011,2,21,7,515,Valid
Beijing,2011,2,21,8,495,Valid
Beijing,2011,2,21,9,486,Valid
Beijing,2011,2,21,10,508,Valid
Beijing,2011,2,21,11,464,Valid
Beijing,2011,2,21,12,430,Valid
Beijing,2011,2,21,13,452,Valid
Beijing,2011,2,21,14,489,Valid
Beijing,2011,2,21,15,477,Valid
Beijing,2011,2,21,16,425,Valid
Beijing,2011,2,21,17,407,Valid
Beijing,2011,2,21,18,498,Valid
Beijing,2011,2,21,19,492,Valid
Beijing,2011,2,21,20,492,Valid
Beijing,2011,2,21,21,476,Valid
Beijing,2011,2,21,22,478,Valid
Beijing,2011,2,21,23,499,Valid
Beijing,2011,2,22,0,489,Valid
Beijing,2011,2,22,1,494,Valid
Beijing,2011,2,22,2,481,Valid
Beijing,2011,2,22,3,445,Valid
Beijing,2011,2,22,4,431,Valid
Beijing,2011,2,22,5,423,Valid
Beijing,2011,2,22,6,457,Valid
Beijing,2011,2,22,7,434,Valid
Beijing,2011,2,22,8,391,Valid
Beijing,2011,2,22,9,347,Valid
Beijing,2011,2,22,10,292,Valid
Beijing,2011,2,22,11,343,Valid
Beijing,2011,2,22,12,322,Valid
Beijing,2011,2,22,13,360,Valid
Beijing,2011,2,22,14,376,Valid
Beijing,2011,2,22,15,369,Valid
Beijing,2011,2,22,16,354,Valid
Beijing,2011,2,22,17,335,Valid
Beijing,2011,2,22,18,394,Valid
Beijing,2011,2,22,19,397,Valid
Beijing,2011,2,22,20,395,Valid
Beijing,2011,2,22,21,401,Valid
Beijing,2011,2,22,22,406,Valid
Beijing,2011,2,22,23,399,Valid
Beijing,2011,2,23,0,373,Valid
Beijing,2011,2,23,1,396,Valid
Beijing,2011,2,23,2,461,Valid
Beijing,2011,2,23,3,455,Valid
Beijing,2011,2,23,4,415,Valid
Beijing,2011,2,23,5,406,Valid
Beijing,2011,2,23,6,421,Valid
Beijing,2011,2,23,7,420,Valid
Beijing,2011,2,23,8,393,Valid
Beijing,2011,2,23,9,389,Valid
Beijing,2011,2,23,10,401,Valid
Beijing,2011,2,23,11,403,Valid
Beijing,2011,2,23,12,406,Valid
Beijing,2011,2,23,13,469,Valid
Beijing,2011,2,23,14,409,Valid
Beijing,2011,2,23,15,397,Valid
Beijing,2011,2,23,16,387,Valid
Beijing,2011,2,23,17,396,Valid
Beijing,2011,2,23,18,436,Valid
Beijing,2011,2,23,19,470,Valid
Beijing,2011,2,23,20,451,Valid
Beijing,2011,2,23,21,436,Valid
Beijing,2011,2,23,22,411,Valid
Beijing,2011,2,23,23,418,Valid
Beijing,2011,2,24,0,424,Valid
Beijing,2011,2,24,1,413,Valid
Beijing,2011,2,24,2,404,Valid
Beijing,2011,2,24,3,397,Valid
Beijing,2011,2,24,4,285,Valid
Beijing,2011,2,24,5,215,Valid
Beijing,2011,2,24,6,136,Valid
Beijing,2011,2,24,7,119,Valid
Beijing,2011,2,24,8,38,Valid
Beijing,2011,2,24,9,16,Valid
Beijing,2011,2,24,10,13,Valid
Beijing,2011,2,24,11,17,Valid
Beijing,2011,2,24,12,23,Valid
Beijing,2011,2,24,13,29,Valid
Beijing,2011,2,24,14,34,Valid
Beijing,2011,2,24,15,28,Valid
Beijing,2011,2,24,16,24,Valid
Beijing,2011,2,24,17,21,Valid
Beijing,2011,2,24,18,41,Valid
Beijing,2011,2,24,19,52,Valid
Beijing,2011,2,24,20,142,Valid
Beijing,2011,2,24,21,99,Valid
Beijing,2011,2,24,22,55,Valid
Beijing,2011,2,24,23,55,Valid
Beijing,2011,2,25,0,53,Valid
Beijing,2011,2,25,1,67,Valid
Beijing,2011,2,25,2,72,Valid
Beijing,2011,2,25,3,77,Valid
Beijing,2011,2,25,4,75,Valid
Beijing,2011,2,25,5,80,Valid
Beijing,2011,2,25,6,106,Valid
Beijing,2011,2,25,7,95,Valid
Beijing,2011,2,25,8,100,Valid
Beijing,2011,2,25,9,98,Valid
Beijing,2011,2,25,10,79,Valid
Beijing,2011,2,25,11,74,Valid
Beijing,2011,2,25,12,71,Valid
Beijing,2011,2,25,13,75,Valid
Beijing,2011,2,25,14,73,Valid
Beijing,2011,2,25,15,53,Valid
Beijing,2011,2,25,16,47,Valid
Beijing,2011,2,25,17,44,Valid
Beijing,2011,2,25,18,61,Valid
Beijing,2011,2,25,19,78,Valid
Beijing,2011,2,25,20,55,Valid
Beijing,2011,2,25,21,62,Valid
Beijing,2011,2,25,22,52,Valid
Beijing,2011,2,25,23,42,Valid
Beijing,2011,2,26,0,42,Valid
Beijing,2011,2,26,1,39,Valid
Beijing,2011,2,26,2,35,Valid
Beijing,2011,2,26,3,36,Valid
Beijing,2011,2,26,4,30,Valid
Beijing,2011,2,26,5,44,Valid
Beijing,2011,2,26,6,52,Valid
Beijing,2011,2,26,7,58,Valid
Beijing,2011,2,26,8,71,Valid
Beijing,2011,2,26,9,79,Valid
Beijing,2011,2,26,10,77,Valid
Beijing,2011,2,26,11,71,Valid
Beijing,2011,2,26,12,80,Valid
Beijing,2011,2,26,13,85,Valid
Beijing,2011,2,26,14,96,Valid
Beijing,2011,2,26,15,111,Valid
Beijing,2011,2,26,16,108,Valid
Beijing,2011,2,26,17,122,Valid
Beijing,2011,2,26,18,109,Valid
Beijing,2011,2,26,19,115,Valid
Beijing,2011,2,26,20,103,Valid
Beijing,2011,2,26,21,109,Valid
Beijing,2011,2,26,22,116,Valid
Beijing,2011,2,26,23,125,Valid
Beijing,2011,2,27,0,127,Valid
Beijing,2011,2,27,1,127,Valid
Beijing,2011,2,27,2,123,Valid
Beijing,2011,2,27,3,115,Valid
Beijing,2011,2,27,4,105,Valid
Beijing,2011,2,27,5,90,Valid
Beijing,2011,2,27,6,66,Valid
Beijing,2011,2,27,7,59,Valid
Beijing,2011,2,27,8,39,Valid
Beijing,2011,2,27,9,35,Valid
Beijing,2011,2,27,10,35,Valid
Beijing,2011,2,27,11,26,Valid
Beijing,2011,2,27,12,31,Valid
Beijing,2011,2,27,13,31,Valid
Beijing,2011,2,27,14,34,Valid
Beijing,2011,2,27,15,35,Valid
Beijing,2011,2,27,16,26,Valid
Beijing,2011,2,27,17,28,Valid
Beijing,2011,2,27,18,29,Valid
Beijing,2011,2,27,19,29,Valid
Beijing,2011,2,27,20,29,Valid
Beijing,2011,2,27,21,32,Valid
Beijing,2011,2,27,22,29,Valid
Beijing,2011,2,27,23,25,Valid
Beijing,2011,2,28,0,31,Valid
Beijing,2011,2,28,1,29,Valid
Beijing,2011,2,28,2,26,Valid
Beijing,2011,2,28,3,25,Valid
Beijing,2011,2,28,4,15,Valid
Beijing,2011,2,28,5,20,Valid
Beijing,2011,2,28,6,32,Valid
